respondent_id,n_surveys_participated,first_survey_date,last_survey_date,total_attention_fails,total_speeder_flags,total_straight_line,attention_fail_rate,speeder_rate,straight_line_rate,avg_duration,quality_score,risk_tier
io1f36qv189h6jgz718iltg6,1,2025-06-22,2025-06-22,1,0,0,1,0,0,475,0.6,High Risk
io35b99rrakej5cs8hisv90a,1,2025-06-25,2025-06-25,1,0,0,1,0,0,462,0.6,High Risk
io42xl8mkwmcotr2fyasjdm3,1,2025-06-18,2025-06-18,1,0,0,1,0,0,279,0.6,High Risk
io8mb7yajjm2dye5t7nrsfss,1,2025-06-30,2025-06-30,1,0,0,1,0,0,372,0.6,High Risk
io9vv9fgowhlmehx78ggjwek,1,2025-06-25,2025-06-25,1,0,0,1,0,0,261,0.6,High Risk
iohmec6kls9ce0otptyzwyc6,1,2025-06-18,2025-06-18,1,0,0,1,0,0,354,0.6,High Risk
ioof8gpm0skyceoydl8gc9zl,1,2025-07-02,2025-07-02,1,0,0,1,0,0,285,0.6,High Risk
iovvbn5h0gjrfusd73mg0trq,1,2025-07-15,2025-07-15,1,0,0,1,0,0,385,0.6,High Risk
ip77eygz2xxfwmzj655978i2,1,2025-07-05,2025-07-05,1,0,1,1,0,1,251,0.30000000000000004,High Risk
ipbjpwqixrcq9q35b8gxdd72,1,2025-07-02,2025-07-02,1,0,0,1,0,0,334,0.6,High Risk
ipowkw4ax98wq0t9b4h55kgx,1,2025-07-12,2025-07-12,1,0,0,1,0,0,305,0.6,High Risk
ipw71w025wtb9v0zrrolw9so,1,2025-07-07,2025-07-07,1,0,0,1,0,0,518,0.6,High Risk
iqbzr64xmazuws00p39qy6z0,1,2025-06-28,2025-06-28,1,0,0,1,0,0,343,0.6,High Risk
iqkld4or17p6rmropy2t7dqv,1,2025-06-23,2025-06-23,1,0,0,1,0,0,305,0.6,High Risk
iqpzswtm5fjyrh05xpcz3e0y,1,2025-06-29,2025-06-29,1,0,0,1,0,0,288,0.6,High Risk
iqqww3rvzk7hrfnrlaja1e1g,1,2025-07-16,2025-07-16,1,0,0,1,0,0,369,0.6,High Risk
iqyh5v8ekiyxrtqcp7i1tghq,1,2025-06-22,2025-06-22,1,0,0,1,0,0,194,0.6,High Risk
ir1y7v3wptj0nropf6x69fw4,1,2025-06-27,2025-06-27,1,0,0,1,0,0,385,0.6,High Risk
ir6lkjcrqlfm9r45xeizjv6n,1,2025-07-14,2025-07-14,1,1,0,1,1,0,140,0.30000000000000004,High Risk
ir7plvv3d5kkoxf0v4veujd6,1,2025-07-09,2025-07-09,1,0,0,1,0,0,325,0.6,High Risk
irg5reervlmiunaqett0k3cf,1,2025-07-01,2025-07-01,1,0,0,1,0,0,417,0.6,High Risk
is1txp97xu67lj6mvrhr4ztn,1,2025-06-29,2025-06-29,1,0,0,1,0,0,300,0.6,High Risk
issygj10agy7eozlbbj7u7se,1,2025-07-15,2025-07-15,1,1,0,1,1,0,112,0.30000000000000004,High Risk
it0pvsnv0td5b214iw5v76rv,1,2025-06-22,2025-06-22,1,0,0,1,0,0,265,0.6,High Risk
it6k7c6k2ct3kc2irol5s0iw,1,2025-06-28,2025-06-28,1,0,0,1,0,0,358,0.6,High Risk
iti9dwf7qvgbu222rpeycdfz,1,2025-07-16,2025-07-16,1,0,0,1,0,0,439,0.6,High Risk
itv5whico93du9tutdhr9yih,1,2025-06-19,2025-06-19,1,0,0,1,0,0,229,0.6,High Risk
itx5p75rus8b2dwu81c6kmgb,1,2025-06-30,2025-06-30,1,1,0,1,1,0,101,0.30000000000000004,High Risk
iu9mdxveck9od2gl3hqetev5,1,2025-06-27,2025-06-27,1,1,0,1,1,0,142,0.30000000000000004,High Risk
iubdmrftabhp1q7vm9tkl168,1,2025-06-20,2025-06-20,1,0,0,1,0,0,404,0.6,High Risk
iulqfnme9efdjdztcibmifb9,1,2025-07-01,2025-07-01,1,0,0,1,0,0,247,0.6,High Risk
iv33qhy58ts02zbeqrguicw6,1,2025-07-01,2025-07-01,1,0,0,1,0,0,487,0.6,High Risk
ivi8wywz9qr1tbfebqjvzc1m,1,2025-06-27,2025-06-27,1,1,1,1,1,1,151,0,High Risk
ivn813blcxji09cwsfl5w1jy,1,2025-06-18,2025-06-18,1,0,0,1,0,0,434,0.6,High Risk
iwgtc56dge00tlw6m6yuh9l8,1,2025-07-05,2025-07-05,1,1,0,1,1,0,104,0.30000000000000004,High Risk
iwiygvfdrusbpp8mtb8vkleo,1,2025-06-26,2025-06-26,1,0,0,1,0,0,208,0.6,High Risk
iwkdchcde4jinvnop7ui3aoo,1,2025-07-02,2025-07-02,1,0,0,1,0,0,388,0.6,High Risk
ix3fyxwbi1dwnwpeqgypggqu,1,2025-06-27,2025-06-27,1,0,0,1,0,0,277,0.6,High Risk
ix78ogggpj7rg07tzssjm95g,1,2025-07-08,2025-07-08,1,0,0,1,0,0,438,0.6,High Risk
ix7yu6v66yrq4e1ew3nockd4,1,2025-07-15,2025-07-15,1,0,0,1,0,0,395,0.6,High Risk
ix99m8xe83xlopz2q5ilheyo,1,2025-07-11,2025-07-11,1,0,0,1,0,0,336,0.6,High Risk
ixauac6i4eyu77vxdcfsmuid,1,2025-06-27,2025-06-27,1,0,1,1,0,1,395,0.30000000000000004,High Risk
ixfet7t1krocps0dfolp2e26,1,2025-07-05,2025-07-05,1,0,0,1,0,0,241,0.6,High Risk
ixjeexp822a7lvsuxholtp3l,1,2025-07-07,2025-07-07,1,0,0,1,0,0,388,0.6,High Risk
ixwv865eevl0yfwuugb0v0it,1,2025-06-19,2025-06-19,1,0,0,1,0,0,488,0.6,High Risk
iy9v54fm02u3g782lev6m0bw,1,2025-06-17,2025-06-17,1,0,0,1,0,0,232,0.6,High Risk
iyffn9poix9oc8nlm1rpwhlh,1,2025-07-13,2025-07-13,1,0,0,1,0,0,370,0.6,High Risk
iyizhyxv0xzmccru7vlhk0te,1,2025-07-12,2025-07-12,1,0,0,1,0,0,428,0.6,High Risk
iytrmfu0jjdd5vd50ec5zisn,1,2025-06-28,2025-06-28,1,0,0,1,0,0,486,0.6,High Risk
iyvplr03enw5mrqaulne9edc,1,2025-06-25,2025-06-25,1,0,0,1,0,0,408,0.6,High Risk
iz2ycl41e8ops83cjtf4s30u,1,2025-06-30,2025-06-30,1,0,0,1,0,0,391,0.6,High Risk
iz5j721hvpsz2ur37j8royxf,1,2025-06-30,2025-06-30,1,0,0,1,0,0,392,0.6,High Risk
iz8uy6rlv5r2ou7fp5k7tds7,1,2025-07-13,2025-07-13,1,1,0,1,1,0,73,0.30000000000000004,High Risk
iz8zw2ipkcohy27btbruga4k,1,2025-07-05,2025-07-05,1,1,0,1,1,0,122,0.30000000000000004,High Risk
izd7krbnpi600woui1rnt7lj,1,2025-07-06,2025-07-06,1,1,0,1,1,0,76,0.30000000000000004,High Risk
izhs3q3741a1dm2nge27zxlt,1,2025-07-17,2025-07-17,1,1,0,1,1,0,162,0.30000000000000004,High Risk
izrojpbq8odrr6cdc6ja0qqh,1,2025-07-09,2025-07-09,1,0,0,1,0,0,310,0.6,High Risk
j0feszirkzo9ggauuh31u5f1,1,2025-06-21,2025-06-21,1,0,0,1,0,0,368,0.6,High Risk
j0goye9tllhj6mbzrm70nnzw,1,2025-06-28,2025-06-28,1,1,0,1,1,0,114,0.30000000000000004,High Risk
j0xlelb5srso2g3ipugvuoo1,1,2025-07-10,2025-07-10,1,1,0,1,1,0,60,0.30000000000000004,High Risk
j11rl13nkld7vsmukzgw0abo,1,2025-07-06,2025-07-06,1,0,0,1,0,0,372,0.6,High Risk
j1j3wf2keuq2qtaomjxakcaa,1,2025-07-11,2025-07-11,1,0,1,1,0,1,351,0.30000000000000004,High Risk
j1ptnuvqiiesb4sqj47xrado,1,2025-07-10,2025-07-10,1,0,0,1,0,0,383,0.6,High Risk
j2bidhvbxo0wlvj29yg7g7iz,1,2025-07-04,2025-07-04,1,1,0,1,1,0,123,0.30000000000000004,High Risk
j2dlmmkzf482fw8p21uedwgk,1,2025-06-20,2025-06-20,1,1,0,1,1,0,138,0.30000000000000004,High Risk
j2e0bhgzfpj0wf46zkr0w47x,1,2025-07-05,2025-07-05,1,1,0,1,1,0,137,0.30000000000000004,High Risk
j2h75sa7y2qkm491nv80iaxq,1,2025-07-10,2025-07-10,1,0,0,1,0,0,235,0.6,High Risk
j2lepic78cengvs0rlu5z4i9,1,2025-06-28,2025-06-28,1,1,0,1,1,0,76,0.30000000000000004,High Risk
j2mhfpnz6sl717zmnhnw7m3g,1,2025-06-29,2025-06-29,1,0,0,1,0,0,411,0.6,High Risk
j2wnwtgug2f77vtr4cmdlqy0,1,2025-07-13,2025-07-13,1,0,0,1,0,0,431,0.6,High Risk
j31e8uy3fmsgvk84rjh4uz0j,1,2025-06-26,2025-06-26,1,0,1,1,0,1,383,0.30000000000000004,High Risk
j36he4gxzckuyhpqzn9dqkdl,1,2025-06-20,2025-06-20,1,1,0,1,1,0,71,0.30000000000000004,High Risk
j397kypg7xbfissz8nrgtvh9,1,2025-07-01,2025-07-01,1,0,0,1,0,0,325,0.6,High Risk
j3fh2v9bjvu5azmhiap9f6ie,1,2025-07-14,2025-07-14,1,1,0,1,1,0,173,0.30000000000000004,High Risk
j3gjxw5pw4vsrxvn6zkpf5f7,1,2025-07-09,2025-07-09,1,0,0,1,0,0,250,0.6,High Risk
j3sk3mfitv8ac12t6hkaelj1,1,2025-06-23,2025-06-23,1,0,0,1,0,0,274,0.6,High Risk
j3uydkbup7ywkx85r9hrzpm8,1,2025-07-03,2025-07-03,1,1,0,1,1,0,158,0.30000000000000004,High Risk
j3vapuuh5tmbx1rklzq5ndb8,1,2025-07-17,2025-07-17,1,1,0,1,1,0,127,0.30000000000000004,High Risk
j48fyr3ohwgqkun24rikwz2s,1,2025-06-25,2025-06-25,1,0,0,1,0,0,348,0.6,High Risk
j4bwrb2o1fio3643zyjt0789,1,2025-06-28,2025-06-28,1,0,0,1,0,0,245,0.6,High Risk
j4c3c6nqv1wvep9ysuvqg91n,1,2025-07-05,2025-07-05,1,0,0,1,0,0,282,0.6,High Risk
j4ehcuc464yqks2u70oldnvf,1,2025-07-06,2025-07-06,1,0,1,1,0,1,310,0.30000000000000004,High Risk
j4lm1km0lzq7iipd6k3za8b7,1,2025-06-27,2025-06-27,1,0,0,1,0,0,293,0.6,High Risk
j4o2evy5v55pjpi69um1hiz0,1,2025-06-24,2025-06-24,1,0,0,1,0,0,317,0.6,High Risk
j4p2mo3gp8siq66drnbkdpoh,1,2025-07-14,2025-07-14,1,1,0,1,1,0,112,0.30000000000000004,High Risk
j4pb43h1mromprl2mg5saei1,1,2025-07-12,2025-07-12,1,0,0,1,0,0,379,0.6,High Risk
j4sahy2qp93p92hio0rpm6wm,1,2025-07-16,2025-07-16,1,1,0,1,1,0,75,0.30000000000000004,High Risk
j4tjzbrcddw38yr0jz681fpx,1,2025-06-22,2025-06-22,1,0,0,1,0,0,341,0.6,High Risk
j526lkuuww9o178o6i8dmby4,1,2025-07-12,2025-07-12,1,0,0,1,0,0,243,0.6,High Risk
j576nn4z16sca2xridob7bqi,1,2025-06-25,2025-06-25,1,1,0,1,1,0,155,0.30000000000000004,High Risk
j5bol51zp04bdcxw3ih578nn,1,2025-07-13,2025-07-13,1,0,0,1,0,0,577,0.6,High Risk
j5i16segz62ek8ti9vmwtsym,1,2025-06-21,2025-06-21,1,0,0,1,0,0,278,0.6,High Risk
j5m8vno9mwmpwbc39vbhj6ds,1,2025-07-15,2025-07-15,1,1,0,1,1,0,171,0.30000000000000004,High Risk
j69y14nk2anvq6mp2ie6cidl,1,2025-07-14,2025-07-14,1,1,1,1,1,1,161,0,High Risk
j6qdj7e9b5ljkx3yrizjts2t,1,2025-07-04,2025-07-04,1,0,0,1,0,0,294,0.6,High Risk
j747ahkygs2axqpa54a7v71m,1,2025-07-16,2025-07-16,1,0,1,1,0,1,263,0.30000000000000004,High Risk
j7j9vruojmn0mngqphwqgro3,1,2025-07-04,2025-07-04,1,0,0,1,0,0,366,0.6,High Risk
j7s28hgsqvfv63qqepmk960k,1,2025-06-22,2025-06-22,1,0,0,1,0,0,220,0.6,High Risk
j7sjpezhexxd6szmgy4r34ds,1,2025-07-12,2025-07-12,1,1,0,1,1,0,172,0.30000000000000004,High Risk
j7sn3bm4sdq87o4psjmaqyp9,1,2025-06-17,2025-06-17,1,0,0,1,0,0,483,0.6,High Risk
j8dcjfxgj0ng97dbt0nikgb4,1,2025-06-28,2025-06-28,1,1,0,1,1,0,69,0.30000000000000004,High Risk
j8qtx5hn4iz72k0jvechcjs4,1,2025-06-23,2025-06-23,1,1,0,1,1,0,129,0.30000000000000004,High Risk
j8u80ju4j50sjjcoey33qla1,1,2025-06-25,2025-06-25,1,1,1,1,1,1,112,0,High Risk
j91epcpru3wm47rl0xs3fk2l,1,2025-07-11,2025-07-11,1,0,0,1,0,0,337,0.6,High Risk
j938euq64dsos3tqhj72mtvd,1,2025-07-04,2025-07-04,1,0,0,1,0,0,444,0.6,High Risk
j9gi8ncu6w14uwz51ynrd66b,1,2025-06-22,2025-06-22,1,0,0,1,0,0,326,0.6,High Risk
j9nqf7ebvh0lh0rya9tqo22d,1,2025-06-24,2025-06-24,1,0,0,1,0,0,390,0.6,High Risk
j9rs6ecqwn3rbnxkim9hnty1,1,2025-06-21,2025-06-21,1,1,0,1,1,0,150,0.30000000000000004,High Risk
j9uto1i5f15dykj3ae8exlcf,1,2025-07-17,2025-07-17,1,0,0,1,0,0,325,0.6,High Risk
j9xnz6pkajt7wls2jnqe2y2d,1,2025-06-22,2025-06-22,1,1,0,1,1,0,130,0.30000000000000004,High Risk
ja57b80sojg6cltjpknmc8p3,1,2025-06-25,2025-06-25,1,0,0,1,0,0,241,0.6,High Risk
jaczcifdhvzh3qucwfjl2sxi,1,2025-06-30,2025-06-30,1,1,0,1,1,0,106,0.30000000000000004,High Risk
jahlp5bxzephbja0vb6c6mw4,1,2025-06-28,2025-06-28,1,0,0,1,0,0,516,0.6,High Risk
jamyoaxe1taq4c7ikquum3q1,1,2025-06-17,2025-06-17,1,0,0,1,0,0,250,0.6,High Risk
jar4tsuyiymfis6wcen6d2cn,1,2025-06-28,2025-06-28,1,1,0,1,1,0,105,0.30000000000000004,High Risk
jbijqr21wlxdh9mdqvizec8e,1,2025-07-08,2025-07-08,1,0,0,1,0,0,480,0.6,High Risk
jblo7cp572ghmu185lhrmlme,1,2025-06-29,2025-06-29,1,0,0,1,0,0,384,0.6,High Risk
jc04shubvhg5ok5aepkxwnmi,1,2025-07-14,2025-07-14,1,0,0,1,0,0,135,0.6,High Risk
jc15015vvp6dcdfn105zjnd2,1,2025-06-17,2025-06-17,1,0,0,1,0,0,328,0.6,High Risk
jc1usy3vshncni3p3vz6rewk,1,2025-07-17,2025-07-17,1,1,0,1,1,0,116,0.30000000000000004,High Risk
jc2r51y00lm6bxzr5gs301sc,1,2025-06-21,2025-06-21,1,0,0,1,0,0,246,0.6,High Risk
je2mz7dnu1zp6u89kzmpf1ci,1,2025-07-01,2025-07-01,1,0,0,1,0,0,470,0.6,High Risk
jeifu0yuby9vrqy1kqwzxrk8,1,2025-07-09,2025-07-09,1,1,0,1,1,0,106,0.30000000000000004,High Risk
jg1at4tqz43gv4zqsnjtv4kt,1,2025-07-01,2025-07-01,1,1,0,1,1,0,134,0.30000000000000004,High Risk
jgq5tdwmvhsdsg72v20xgmoi,1,2025-06-18,2025-06-18,1,0,0,1,0,0,427,0.6,High Risk
jh3j7b1kcn2fdfzaom3h1ts6,1,2025-07-13,2025-07-13,1,1,0,1,1,0,91,0.30000000000000004,High Risk
jheqp03lr629b059i3mmrlmo,1,2025-06-19,2025-06-19,1,0,0,1,0,0,356,0.6,High Risk
jhesapkp8eafvuzwxgf2eo2d,1,2025-06-20,2025-06-20,1,0,0,1,0,0,407,0.6,High Risk
jhh0hzz35kbye1tcm3t8dhrs,1,2025-07-02,2025-07-02,1,1,0,1,1,0,128,0.30000000000000004,High Risk
ji3lb2gv3jqvgjhnd9bph29l,1,2025-06-28,2025-06-28,1,0,0,1,0,0,405,0.6,High Risk
jikwgi6r02cx0osg88nemibc,1,2025-06-30,2025-06-30,1,1,0,1,1,0,139,0.30000000000000004,High Risk
jiz3wn0b22bkdllp6oo15wv4,1,2025-07-04,2025-07-04,1,0,1,1,0,1,401,0.30000000000000004,High Risk
jj6sc3ugpg3iceul37zoyfac,1,2025-07-17,2025-07-17,1,1,0,1,1,0,137,0.30000000000000004,High Risk
jj8d8umhq4kjousr1y9n5ro4,1,2025-07-14,2025-07-14,1,0,0,1,0,0,330,0.6,High Risk
jjkxgx3e912mxl95sdzpuyco,1,2025-07-07,2025-07-07,1,0,0,1,0,0,365,0.6,High Risk
jjl2l5z6c7rcfg2ilvn6j885,1,2025-07-06,2025-07-06,1,0,0,1,0,0,235,0.6,High Risk
jjpp29or8h1fn6a1re1rhpwq,1,2025-06-24,2025-06-24,1,0,0,1,0,0,465,0.6,High Risk
jjvbhaw2pwdg5minxj32a0mm,1,2025-07-14,2025-07-14,1,0,0,1,0,0,369,0.6,High Risk
jjvw2jtx595i0173we4rb768,1,2025-06-26,2025-06-26,1,0,0,1,0,0,537,0.6,High Risk
jkd8b0cgpiti0kp0lw2gnww6,1,2025-07-10,2025-07-10,1,0,0,1,0,0,306,0.6,High Risk
jkhuutt850pes70e00pcl2yz,1,2025-07-17,2025-07-17,1,1,0,1,1,0,121,0.30000000000000004,High Risk
jkj0ag1xd9lvgxiv8tub3h61,1,2025-07-06,2025-07-06,1,1,0,1,1,0,148,0.30000000000000004,High Risk
jkpt3meajhwlq2a8ttn1lynf,1,2025-07-08,2025-07-08,1,0,0,1,0,0,274,0.6,High Risk
jkpz8ye52siiuhqg7dab9883,1,2025-06-28,2025-06-28,1,1,0,1,1,0,97,0.30000000000000004,High Risk
jkqnun9p4g5a8npvaspfsyvk,1,2025-06-28,2025-06-28,1,0,0,1,0,0,216,0.6,High Risk
jkrufi6e2e52yxbfsbw4gmu7,1,2025-07-06,2025-07-06,1,1,0,1,1,0,102,0.30000000000000004,High Risk
jl2o98nxwlid5v2hcu3ylkc5,1,2025-06-24,2025-06-24,1,0,1,1,0,1,426,0.30000000000000004,High Risk
jlemmhho4v9wbcbgl3jbdyog,1,2025-06-17,2025-06-17,1,0,0,1,0,0,295,0.6,High Risk
jlwcd56v7hnkf4tpjw0vghwf,1,2025-07-08,2025-07-08,1,0,0,1,0,0,307,0.6,High Risk
jlwf4e4g8byvrqk5twg6zvjz,1,2025-07-14,2025-07-14,1,0,0,1,0,0,243,0.6,High Risk
jlzu6c51xe0k7dj2m6f3anx5,1,2025-06-29,2025-06-29,1,0,0,1,0,0,317,0.6,High Risk
jm31j9qltbf60lh0s8882qsf,1,2025-07-15,2025-07-15,1,1,0,1,1,0,150,0.30000000000000004,High Risk
jmx17wbwyk0do01pksdg2ycs,1,2025-06-19,2025-06-19,1,0,0,1,0,0,392,0.6,High Risk
jmxozvwuj61j16uvqeog7kgp,1,2025-06-17,2025-06-17,1,0,0,1,0,0,309,0.6,High Risk
jngyf1rjwwohratmobv30503,1,2025-06-28,2025-06-28,1,0,0,1,0,0,310,0.6,High Risk
jnhs6y7mhqxs13kjdx9gmcrd,1,2025-07-08,2025-07-08,1,1,0,1,1,0,101,0.30000000000000004,High Risk
jnifkmbulfnhykpgqzpcoowk,1,2025-07-16,2025-07-16,1,0,1,1,0,1,454,0.30000000000000004,High Risk
jnrfteiv5ub7bi6qbatfcbzz,1,2025-07-08,2025-07-08,1,1,0,1,1,0,115,0.30000000000000004,High Risk
jo8kh1ssdmn0ocnpockuvooj,1,2025-06-30,2025-06-30,1,0,0,1,0,0,286,0.6,High Risk
joaxhqsfreybbw48pzepa3iq,1,2025-07-05,2025-07-05,1,0,0,1,0,0,321,0.6,High Risk
johsjjg0gghyuxbe08vao92l,1,2025-06-30,2025-06-30,1,0,0,1,0,0,382,0.6,High Risk
jot977tyq9qla1efmzzlk983,1,2025-06-17,2025-06-17,1,0,0,1,0,0,346,0.6,High Risk
jotojkmjlpygvd220t1brcu3,1,2025-06-28,2025-06-28,1,0,0,1,0,0,401,0.6,High Risk
jp06fynnhxzawwnjd12k1sk2,1,2025-07-03,2025-07-03,1,0,0,1,0,0,426,0.6,High Risk
jp28149qfoc0ug38f681me8t,1,2025-06-17,2025-06-17,1,0,0,1,0,0,566,0.6,High Risk
jpmejql3xb21v4nrxdzoqltu,1,2025-06-22,2025-06-22,1,1,0,1,1,0,140,0.30000000000000004,High Risk
jpnan59586fi7e2xsfogad6a,1,2025-06-18,2025-06-18,1,0,0,1,0,0,344,0.6,High Risk
jq9b025yw0pkxnnvcdftdbol,1,2025-06-18,2025-06-18,1,0,0,1,0,0,289,0.6,High Risk
jqfzap929u5dzkvlvyxm05uz,1,2025-06-17,2025-06-17,1,1,0,1,1,0,157,0.30000000000000004,High Risk
jqj5sedbqfcvlxs2p9msfic4,1,2025-07-12,2025-07-12,1,0,0,1,0,0,217,0.6,High Risk
jqnvwqnabj54gpc4phata52j,1,2025-07-09,2025-07-09,1,0,0,1,0,0,349,0.6,High Risk
jqz8dullkb1n5c1ncduoh9sq,1,2025-07-11,2025-07-11,1,0,0,1,0,0,247,0.6,High Risk
jrfb11qt7ug2thpbs4dbgbuc,1,2025-06-30,2025-06-30,1,0,0,1,0,0,430,0.6,High Risk
jrgjf5n7xzlz1eq10tdqz49s,1,2025-07-14,2025-07-14,1,0,0,1,0,0,213,0.6,High Risk
jrhlk1q63o6dt4nucng9trd5,1,2025-06-18,2025-06-18,1,0,0,1,0,0,324,0.6,High Risk
jrkhumog6ia943d1d3t5xwqw,1,2025-06-22,2025-06-22,1,0,0,1,0,0,259,0.6,High Risk
jrnd0s3td35856afe4u315a0,1,2025-06-17,2025-06-17,1,0,0,1,0,0,316,0.6,High Risk
jrwhbkj724quom89tjsdxy64,1,2025-06-24,2025-06-24,1,1,0,1,1,0,168,0.30000000000000004,High Risk
jrygpwcof0aw0ktl9dtkn6gh,1,2025-07-17,2025-07-17,1,1,0,1,1,0,148,0.30000000000000004,High Risk
jsa1dnxjaqtvljxr8511ntw8,1,2025-06-21,2025-06-21,1,0,0,1,0,0,299,0.6,High Risk
jsddlyin5cpkffuv466vowqt,1,2025-07-14,2025-07-14,1,1,0,1,1,0,132,0.30000000000000004,High Risk
jsqajvxw979pkfwf6hl4kqho,1,2025-07-15,2025-07-15,1,1,1,1,1,1,80,0,High Risk
jsrhmasidori8g6pjfgaesdn,1,2025-07-08,2025-07-08,1,0,0,1,0,0,505,0.6,High Risk
jt7xg0siuo672ovy1pup8dic,1,2025-06-17,2025-06-17,1,1,0,1,1,0,197,0.30000000000000004,High Risk
jtdeb5qnat7b3q0l93cwmrms,1,2025-06-29,2025-06-29,1,1,0,1,1,0,122,0.30000000000000004,High Risk
jtponmcx3qovx136u85xiint,1,2025-06-26,2025-06-26,1,0,1,1,0,1,200,0.30000000000000004,High Risk
jtvnz70pjksy6tr2toztges7,1,2025-07-13,2025-07-13,1,1,0,1,1,0,129,0.30000000000000004,High Risk
ju3uhhb1lndjhniidz0nnm7u,1,2025-07-11,2025-07-11,1,0,0,1,0,0,253,0.6,High Risk
ju8ugb4n1ue7tyf61np41jbj,1,2025-07-03,2025-07-03,1,0,0,1,0,0,312,0.6,High Risk
ju9k7r247d4ih1y5kkox5c7n,1,2025-07-05,2025-07-05,1,1,0,1,1,0,117,0.30000000000000004,High Risk
jus20x4zk5gvs77chx3erc02,1,2025-07-07,2025-07-07,1,0,0,1,0,0,298,0.6,High Risk
juv4picw5ey8da5bq3t6loc8,1,2025-07-16,2025-07-16,1,0,0,1,0,0,373,0.6,High Risk
jvkm6ffv0qenps69mz20gtmh,1,2025-06-19,2025-06-19,1,0,0,1,0,0,309,0.6,High Risk
jvr1dqmgne2omgl173lzoke9,1,2025-07-09,2025-07-09,1,1,0,1,1,0,171,0.30000000000000004,High Risk
jw3ygytxkq6nt9pleq59wnkd,1,2025-07-06,2025-07-06,1,0,0,1,0,0,336,0.6,High Risk
jx7dhr7j7e2fkok7t3xtwhzw,1,2025-06-18,2025-06-18,1,1,0,1,1,0,105,0.30000000000000004,High Risk
jxcsi9gb33sbdmy31vcqr9ny,1,2025-06-24,2025-06-24,1,0,0,1,0,0,461,0.6,High Risk
jxg093t0gg078t1infb73iqw,1,2025-07-11,2025-07-11,1,0,0,1,0,0,297,0.6,High Risk
jxggp7ff3i1mvr8rlsirei07,1,2025-06-30,2025-06-30,1,0,0,1,0,0,391,0.6,High Risk
jxpdnvqh7w6n0gzvy2pqlv3x,1,2025-06-24,2025-06-24,1,0,0,1,0,0,389,0.6,High Risk
jxr9lnbxej9cbw4j6iuq0jdt,1,2025-07-15,2025-07-15,1,0,0,1,0,0,436,0.6,High Risk
jxrxn3xrqydv745m2g5rorm7,1,2025-06-26,2025-06-26,1,0,0,1,0,0,453,0.6,High Risk
jy7lo0jtxmazbbplupyjrsfh,1,2025-06-22,2025-06-22,1,1,0,1,1,0,109,0.30000000000000004,High Risk
jyijpzcl1mnwht26su1oe5hx,1,2025-06-22,2025-06-22,1,0,1,1,0,1,340,0.30000000000000004,High Risk
jyl59yi9qsx6jr22gehatmxm,1,2025-07-17,2025-07-17,1,0,0,1,0,0,418,0.6,High Risk
jzdj7gqgln0h00e3trl0rwhr,1,2025-07-09,2025-07-09,1,0,0,1,0,0,385,0.6,High Risk
jzhhzkiqmppahtpkmg4t4sdp,1,2025-07-09,2025-07-09,1,1,0,1,1,0,139,0.30000000000000004,High Risk
jzmdjtow4pc6wl4h81y43dby,1,2025-07-04,2025-07-04,1,0,1,1,0,1,345,0.30000000000000004,High Risk
jzoyun146wuirm76i9rxmhg4,1,2025-07-07,2025-07-07,1,0,0,1,0,0,323,0.6,High Risk
jzxdb0qmo8ze593vkxcs4z93,1,2025-07-04,2025-07-04,1,0,0,1,0,0,353,0.6,High Risk
k0gu470rrx4kuh48xoya06st,1,2025-07-17,2025-07-17,1,1,0,1,1,0,171,0.30000000000000004,High Risk
k0j8jyvmqjj4ks2fk4ctvz8t,1,2025-07-03,2025-07-03,1,0,0,1,0,0,287,0.6,High Risk
k12wjjk18tuv74aqjts30iql,1,2025-07-14,2025-07-14,1,1,0,1,1,0,112,0.30000000000000004,High Risk
k1nqw4o485xa79okocyikfx4,1,2025-07-02,2025-07-02,1,0,1,1,0,1,374,0.30000000000000004,High Risk
k1qovvat1tkxa9f89cgetic7,1,2025-06-22,2025-06-22,1,1,0,1,1,0,87,0.30000000000000004,High Risk
k2bbxqax4lg69ocqxscnz7v6,1,2025-06-29,2025-06-29,1,1,0,1,1,0,116,0.30000000000000004,High Risk
k3ckoidwitbne4eqzpel9686,1,2025-06-30,2025-06-30,1,0,0,1,0,0,489,0.6,High Risk
k3f4d09p9xt2go5x04dqw5ze,1,2025-06-25,2025-06-25,1,0,0,1,0,0,359,0.6,High Risk
k3gfn6800zi9et1l0lyosbou,1,2025-07-01,2025-07-01,1,1,0,1,1,0,124,0.30000000000000004,High Risk
k3nn817lcosnd949pbmpvqae,1,2025-07-16,2025-07-16,1,1,0,1,1,0,118,0.30000000000000004,High Risk
k3s78u4ilua6e6ejfavls71n,1,2025-06-25,2025-06-25,1,1,0,1,1,0,85,0.30000000000000004,High Risk
k41kskpdp6995e7ntt9pjejv,1,2025-06-26,2025-06-26,1,0,0,1,0,0,361,0.6,High Risk
k4avnxtf4ybsci0814bjkhdg,1,2025-07-15,2025-07-15,1,1,0,1,1,0,87,0.30000000000000004,High Risk
k4ceozs8dpri0vhkz11lwdne,1,2025-06-27,2025-06-27,1,0,0,1,0,0,355,0.6,High Risk
k4f4el0yav8xt0q8pzijyf9w,1,2025-06-24,2025-06-24,1,0,0,1,0,0,408,0.6,High Risk
